227;C04-06;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
228;D01-01;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
229;D01-02;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
230;D01-03;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
231;D01-04;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
232;D01-05;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
233;D01-06;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
234;D01-07;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
235;D01-08;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
236;D01-09;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
237;D01-10;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
238;D01-11;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
239;D01-12;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
240;D01-13;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
241;D01-14;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
242;D02-01;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
243;D02-02;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
244;D02-03;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
245;D02-04;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
246;D02-05;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
247;D02-06;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
248;D02-07;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
249;D02-08;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
250;D02-09;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
251;D02-10;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
252;D02-11;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
253;D02-12;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
254;D02-13;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
255;D02-14;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
256;D03-01;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
257;D03-02;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
258;D03-03;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
259;D03-04;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
260;D03-05;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
261;D03-06;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
262;D03-07;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
263;D03-08;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
264;D03-09;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
265;D03-10;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
266;D03-11;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
267;D03-12;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
268;D03-13;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
269;D03-14;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
270;D04-01;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
271;D04-02;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
272;D04-03;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
273;D04-04;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
274;D04-05;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
275;D04-06;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
276;D04-07;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
277;D04-08;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
278;D04-09;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
279;D04-10;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
280;D04-11;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
281;D04-12;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
282;D04-13;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
283;D04-14;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
284;E01-01;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
285;E01-02;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
286;E01-03;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
287;E01-04;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
288;E01-05;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
289;E01-06;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
290;E01-07;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
291;E01-08;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
292;E01-09;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
293;E01-10;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
294;E01-11;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
295;E01-12;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
296;E01-13;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
297;E01-14;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
298;E02-01;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
299;E02-02;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
300;E02-03;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
301;E02-04;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
302;E02-05;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
303;E02-06;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
304;E02-07;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
305;E02-08;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
306;E02-09;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
307;E02-10;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
308;E02-11;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
309;E02-12;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
310;E02-13;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
